date,username,full_text,label
2026-05-06,user_7017,Pemerintah standar karena Pemerintah yang lain biasa saja.,1
2026-05-26,user_7834,Pelayanan di sini kurang membantu tapi membantu. mantap lah!,2
2026-05-07,user_1709,Aplikasi ini lumayan membingungkan dan buruk. mantap lah!,0
2026-05-25,user_6308,Sistem baru perlu sosialisasi lagi karena Sistem baru yang lain standar.,1
2026-05-12,user_1259,Pelayanan di sini tidak inovatif tapi bagus. bikin pusing.,2
2026-05-14,user_8384,Pemerintah lumayan gagal tapi gagal. mantap lah!,0
2026-05-31,user_8382,Pemerintah perlu sosialisasi lagi dan Pemerintah yang lain seperti biasa.,1
2026-05-18,user_3677,Proyek pemerintah sangat memuaskan sehingga cepat. ga jelas bgt.,2
2026-05-31,user_6044,Aplikasi ini bener-bener mengecewakan dan lemot. semoga makin baik.,0
2026-05-08,user_5000,Fitur AI nya perlu sosialisasi lagi dan Fitur AI nya yang lain biasa saja.,1
2026-05-16,user_8555,Sistem baru tidak memuaskan sehingga cepat. ga jelas bgt.,2
2026-05-31,user_8784,Pelayanan di sini tidak membingungkan sehingga gagal. semoga makin baik.,0
2026-05-07,user_2367,Proyek pemerintah seperti biasa dan Proyek pemerintah yang lain biasa saja.,1
2026-05-18,user_1043,Fitur AI nya lumayan bagus sehingga memuaskan. mantap lah!,2
2026-05-17,user_7053,Pelayanan di sini bener-bener membingungkan sehingga lemot. mantap lah!,0
2026-05-13,user_5242,Aplikasi ini seperti biasa dan Aplikasi ini yang lain seperti biasa.,1
2026-05-21,user_4681,Pemerintah sangat bagus dan membantu. semoga makin baik.,2
2026-05-03,user_4567,Pemerintah lumayan mengecewakan tapi buruk. ga jelas bgt.,0
2026-05-08,user_5136,Pemerintah seperti biasa sehingga Pemerintah yang lain biasa saja.,1
2026-05-11,user_8262,Pemerintah bener-bener inovatif tapi bagus. ga jelas bgt.,2
2026-05-18,user_9098,Pelayanan di sini kurang gagal dan lemot. semoga makin baik.,0
2026-05-08,user_1401,Sistem baru perlu sosialisasi lagi karena Sistem baru yang lain perlu sosialisasi lagi.,1
2026-05-22,user_1530,Pelayanan di sini sangat bagus tapi memuaskan. perlu ditingkatkan.,2
2026-05-07,user_1440,Pemerintah sangat mengecewakan dan error terus. semoga makin baik.,0
2026-05-15,user_7957,Pelayanan di sini biasa saja dan Pelayanan di sini yang lain biasa saja.,1
2026-05-19,user_3894,Pelayanan di sini bener-bener membantu sehingga keren. semoga makin baik.,2
2026-05-22,user_9491,Sistem baru tidak buruk dan error terus. ga jelas bgt.,0
2026-05-18,user_2769,Sistem baru perlu sosialisasi lagi tapi Sistem baru yang lain standar.,1
2026-05-21,user_8409,Pemerintah tidak membantu dan memuaskan. perlu ditingkatkan.,2
2026-05-12,user_5138,Sistem baru kurang buruk sehingga gagal. semoga makin baik.,0
2026-05-04,user_9388,Pelayanan di sini seperti biasa dan Pelayanan di sini yang lain standar.,1
2026-05-22,user_9814,Pelayanan di sini kurang membantu tapi inovatif. bikin pusing.,2
2026-05-07,user_7821,Pelayanan di sini lumayan lemot sehingga error terus. ga jelas bgt.,0
2026-05-09,user_4986,Pelayanan di sini standar sehingga Pelayanan di sini yang lain seperti biasa.,1
2026-05-16,user_4027,Aplikasi ini tidak membantu tapi memuaskan. ga jelas bgt.,2
2026-05-02,user_5799,Pemerintah lumayan error terus tapi buruk. bikin pusing.,0
2026-05-31,user_6995,Pemerintah perlu sosialisasi lagi sehingga Pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-20,user_9500,Proyek pemerintah bener-bener cepat karena cepat. bikin pusing.,2
2026-05-24,user_5261,Pemerintah tidak buruk dan membingungkan. perlu ditingkatkan.,0
2026-05-05,user_5450,Pelayanan di sini biasa saja karena Pelayanan di sini yang lain biasa saja.,1
2026-05-17,user_2527,Aplikasi ini tidak inovatif sehingga membantu. semoga makin baik.,2
2026-05-16,user_2137,Fitur AI nya kurang membingungkan karena gagal. ga jelas bgt.,0
2026-05-03,user_7416,Aplikasi ini standar tapi Aplikasi ini yang lain standar.,1
2026-05-29,user_3720,Fitur AI nya sangat keren karena cepat. perlu ditingkatkan.,2
2026-05-07,user_3532,Sistem baru bener-bener buruk sehingga lemot. semoga makin baik.,0
2026-05-19,user_2181,Pelayanan di sini standar karena Pelayanan di sini yang lain biasa saja.,1
2026-05-26,user_7312,Sistem baru kurang membantu sehingga membantu. perlu ditingkatkan.,2
2026-05-20,user_1964,Sistem baru kurang membingungkan tapi lemot. bikin pusing.,0
2026-05-09,user_9857,Sistem baru seperti biasa dan Sistem baru yang lain perlu sosialisasi lagi.,1
2026-05-10,user_4746,Pelayanan di sini bener-bener memuaskan sehingga membantu. ga jelas bgt.,2
2026-05-14,user_2049,Pemerintah sangat buruk tapi error terus. bikin pusing.,0
2026-05-27,user_8329,Sistem baru perlu sosialisasi lagi tapi Sistem baru yang lain biasa saja.,1
2026-05-10,user_4409,Pemerintah lumayan membantu dan cepat. ga jelas bgt.,2
2026-05-11,user_2723,Pemerintah lumayan gagal karena gagal. bikin pusing.,0
2026-05-29,user_8995,Fitur AI nya seperti biasa sehingga Fitur AI nya yang lain biasa saja.,1
2026-05-04,user_5601,Pemerintah lumayan bagus karena keren. mantap lah!,2
2026-05-24,user_6972,Pemerintah tidak error terus sehingga gagal. bikin pusing.,0
2026-05-14,user_4309,Sistem baru seperti biasa karena Sistem baru yang lain standar.,1
2026-05-05,user_9629,Sistem baru lumayan memuaskan dan inovatif. semoga makin baik.,2
2026-05-14,user_8219,Sistem baru lumayan lemot karena buruk. mantap lah!,0
2026-05-08,user_3781,Fitur AI nya standar dan Fitur AI nya yang lain perlu sosialisasi lagi.,1
2026-05-07,user_6609,Proyek pemerintah kurang memuaskan sehingga cepat. ga jelas bgt.,2
2026-05-28,user_5738,Pelayanan di sini sangat mengecewakan sehingga membingungkan. semoga makin baik.,0
2026-05-15,user_3299,Proyek pemerintah standar sehingga Proyek pemerintah yang lain seperti biasa.,1
2026-05-23,user_5831,Fitur AI nya tidak inovatif sehingga bagus. semoga makin baik.,2
2026-05-05,user_8298,Pelayanan di sini lumayan lemot dan gagal. perlu ditingkatkan.,0
2026-05-27,user_1003,Sistem baru standar sehingga Sistem baru yang lain biasa saja.,1
2026-05-24,user_8075,Fitur AI nya bener-bener cepat karena memuaskan. semoga makin baik.,2
2026-05-24,user_7031,Sistem baru kurang error terus sehingga lemot. bikin pusing.,0
2026-05-03,user_2075,Pemerintah biasa saja dan Pemerintah yang lain standar.,1
2026-05-31,user_7239,Aplikasi ini kurang bagus dan keren. perlu ditingkatkan.,2
2026-05-13,user_2548,Proyek pemerintah kurang error terus dan error terus. perlu ditingkatkan.,0
2026-05-10,user_9591,Fitur AI nya perlu sosialisasi lagi sehingga Fitur AI nya yang lain biasa saja.,1
2026-05-11,user_8618,Sistem baru tidak memuaskan dan keren. ga jelas bgt.,2
2026-05-29,user_5005,Sistem baru kurang lemot dan buruk. bikin pusing.,0
2026-05-22,user_6138,Aplikasi ini seperti biasa dan Aplikasi ini yang lain perlu sosialisasi lagi.,1
2026-05-20,user_2462,Fitur AI nya bener-bener keren sehingga bagus. mantap lah!,2
2026-05-29,user_5659,Aplikasi ini tidak lemot dan gagal. bikin pusing.,0
2026-05-18,user_5076,Pemerintah standar tapi Pemerintah yang lain standar.,1
2026-05-02,user_6895,Pelayanan di sini lumayan bagus karena membantu. bikin pusing.,2
2026-05-04,user_9485,Aplikasi ini lumayan error terus karena buruk. mantap lah!,0
2026-05-30,user_9438,Proyek pemerintah seperti biasa karena Proyek pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-04,user_2064,Pemerintah bener-bener keren dan cepat. perlu ditingkatkan.,2
2026-05-22,user_1154,Sistem baru lumayan membingungkan karena gagal. bikin pusing.,0
2026-05-08,user_4197,Pelayanan di sini seperti biasa dan Pelayanan di sini yang lain standar.,1
2026-05-14,user_3212,Fitur AI nya bener-bener bagus tapi inovatif. ga jelas bgt.,2
2026-05-05,user_6548,Proyek pemerintah kurang error terus karena lemot. ga jelas bgt.,0
2026-05-23,user_1317,Pemerintah biasa saja sehingga Pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-28,user_8626,Sistem baru kurang membantu karena bagus. perlu ditingkatkan.,2
2026-05-29,user_8911,Sistem baru kurang mengecewakan sehingga mengecewakan. semoga makin baik.,0
2026-05-12,user_3845,Pelayanan di sini perlu sosialisasi lagi tapi Pelayanan di sini yang lain biasa saja.,1
2026-05-09,user_8008,Fitur AI nya bener-bener memuaskan sehingga memuaskan. semoga makin baik.,2
2026-05-21,user_8725,Pemerintah lumayan gagal dan membingungkan. perlu ditingkatkan.,0
2026-05-25,user_2621,Aplikasi ini standar sehingga Aplikasi ini yang lain perlu sosialisasi lagi.,1
2026-05-22,user_1311,Fitur AI nya bener-bener bagus sehingga membantu. ga jelas bgt.,2
2026-05-16,user_8804,Pelayanan di sini sangat mengecewakan tapi buruk. perlu ditingkatkan.,0
2026-05-12,user_9907,Fitur AI nya standar dan Fitur AI nya yang lain standar.,1
2026-05-29,user_1551,Sistem baru lumayan cepat dan keren. semoga makin baik.,2
2026-05-05,user_7438,Proyek pemerintah bener-bener buruk tapi mengecewakan. bikin pusing.,0
2026-05-19,user_2018,Pemerintah standar tapi Pemerintah yang lain seperti biasa.,1
2026-05-20,user_1563,Pelayanan di sini kurang bagus dan memuaskan. semoga makin baik.,2
2026-05-14,user_1064,Proyek pemerintah bener-bener gagal sehingga buruk. semoga makin baik.,0
2026-05-31,user_6837,Pelayanan di sini seperti biasa tapi Pelayanan di sini yang lain perlu sosialisasi lagi.,1
2026-05-22,user_1523,Sistem baru tidak bagus tapi inovatif. ga jelas bgt.,2
2026-05-16,user_8392,Pemerintah bener-bener error terus karena membingungkan. bikin pusing.,0
2026-05-13,user_8117,Pemerintah perlu sosialisasi lagi sehingga Pemerintah yang lain seperti biasa.,1
2026-05-18,user_1721,Pemerintah sangat membantu karena bagus. semoga makin baik.,2
2026-05-23,user_9060,Aplikasi ini lumayan buruk karena buruk. ga jelas bgt.,0
2026-05-28,user_9774,Pelayanan di sini standar sehingga Pelayanan di sini yang lain perlu sosialisasi lagi.,1
2026-05-23,user_1663,Pemerintah sangat memuaskan karena memuaskan. mantap lah!,2
2026-05-10,user_1221,Pelayanan di sini kurang error terus tapi gagal. bikin pusing.,0
2026-05-10,user_6898,Pelayanan di sini biasa saja karena Pelayanan di sini yang lain perlu sosialisasi lagi.,1
2026-05-17,user_7975,Sistem baru kurang memuaskan karena memuaskan. mantap lah!,2
2026-05-07,user_4172,Pemerintah lumayan mengecewakan dan lemot. ga jelas bgt.,0
2026-05-21,user_6973,Aplikasi ini standar tapi Aplikasi ini yang lain standar.,1
2026-05-24,user_9503,Sistem baru bener-bener bagus dan memuaskan. ga jelas bgt.,2
2026-05-20,user_3519,Sistem baru bener-bener gagal sehingga membingungkan. semoga makin baik.,0
2026-05-19,user_6248,Pelayanan di sini seperti biasa karena Pelayanan di sini yang lain standar.,1
2026-05-17,user_3166,Pelayanan di sini bener-bener memuaskan sehingga memuaskan. perlu ditingkatkan.,2
2026-05-30,user_3669,Pemerintah sangat mengecewakan sehingga gagal. bikin pusing.,0
2026-05-21,user_6245,Pemerintah biasa saja sehingga Pemerintah yang lain standar.,1
2026-05-15,user_2326,Sistem baru tidak inovatif sehingga bagus. perlu ditingkatkan.,2
2026-05-02,user_5173,Pelayanan di sini tidak membingungkan tapi mengecewakan. bikin pusing.,0
2026-05-29,user_1920,Fitur AI nya biasa saja karena Fitur AI nya yang lain perlu sosialisasi lagi.,1
2026-05-29,user_2853,Pelayanan di sini kurang membantu sehingga memuaskan. bikin pusing.,2
2026-05-28,user_1002,Fitur AI nya tidak error terus sehingga buruk. mantap lah!,0
2026-05-13,user_1923,Fitur AI nya biasa saja karena Fitur AI nya yang lain perlu sosialisasi lagi.,1
2026-05-21,user_5379,Aplikasi ini sangat inovatif tapi inovatif. ga jelas bgt.,2
2026-05-16,user_3133,Aplikasi ini tidak error terus sehingga membingungkan. perlu ditingkatkan.,0
2026-05-17,user_2104,Fitur AI nya biasa saja karena Fitur AI nya yang lain seperti biasa.,1
2026-05-01,user_8706,Sistem baru bener-bener keren karena inovatif. semoga makin baik.,2
2026-05-23,user_7330,Aplikasi ini lumayan lemot dan gagal. ga jelas bgt.,0
2026-05-06,user_5237,Pemerintah perlu sosialisasi lagi dan Pemerintah yang lain seperti biasa.,1
2026-05-14,user_6263,Sistem baru sangat membantu dan cepat. semoga makin baik.,2
2026-05-03,user_5254,Sistem baru sangat lemot tapi error terus. ga jelas bgt.,0
2026-05-27,user_2324,Sistem baru biasa saja karena Sistem baru yang lain perlu sosialisasi lagi.,1
2026-05-22,user_9027,Proyek pemerintah tidak memuaskan tapi membantu. semoga makin baik.,2
2026-05-22,user_3489,Fitur AI nya kurang membingungkan sehingga membingungkan. semoga makin baik.,0
2026-05-05,user_4174,Fitur AI nya perlu sosialisasi lagi sehingga Fitur AI nya yang lain perlu sosialisasi lagi.,1
2026-05-10,user_8169,Proyek pemerintah kurang bagus sehingga inovatif. bikin pusing.,2
2026-05-20,user_4193,Proyek pemerintah bener-bener buruk tapi membingungkan. ga jelas bgt.,0
2026-05-16,user_2705,Fitur AI nya perlu sosialisasi lagi sehingga Fitur AI nya yang lain biasa saja.,1
2026-05-27,user_8168,Fitur AI nya bener-bener inovatif karena inovatif. mantap lah!,2
2026-05-22,user_5780,Pelayanan di sini sangat membingungkan tapi buruk. semoga makin baik.,0
2026-05-09,user_6707,Aplikasi ini perlu sosialisasi lagi sehingga Aplikasi ini yang lain seperti biasa.,1
2026-05-02,user_5138,Sistem baru bener-bener memuaskan sehingga keren. mantap lah!,2
2026-05-03,user_6750,Pelayanan di sini tidak buruk karena error terus. mantap lah!,0
2026-05-12,user_6173,Fitur AI nya perlu sosialisasi lagi dan Fitur AI nya yang lain biasa saja.,1
2026-05-14,user_7070,Sistem baru sangat cepat dan inovatif. bikin pusing.,2
2026-05-05,user_7890,Aplikasi ini kurang gagal tapi buruk. ga jelas bgt.,0
2026-05-09,user_2859,Aplikasi ini standar karena Aplikasi ini yang lain biasa saja.,1
2026-05-01,user_3001,Proyek pemerintah kurang memuaskan tapi memuaskan. mantap lah!,2
2026-05-05,user_4760,Pemerintah tidak membingungkan tapi lemot. perlu ditingkatkan.,0
2026-05-06,user_2682,Fitur AI nya perlu sosialisasi lagi dan Fitur AI nya yang lain standar.,1
2026-05-12,user_4248,Pelayanan di sini bener-bener membantu tapi memuaskan. ga jelas bgt.,2
2026-05-27,user_5718,Aplikasi ini sangat mengecewakan dan buruk. mantap lah!,0
2026-05-10,user_9320,Pemerintah perlu sosialisasi lagi tapi Pemerintah yang lain biasa saja.,1
2026-05-29,user_6641,Sistem baru tidak cepat dan keren. bikin pusing.,2
2026-05-02,user_4046,Pemerintah bener-bener membingungkan sehingga buruk. semoga makin baik.,0
2026-05-03,user_3343,Pemerintah biasa saja karena Pemerintah yang lain biasa saja.,1
2026-05-26,user_2267,Pelayanan di sini lumayan cepat dan bagus. ga jelas bgt.,2
2026-05-20,user_9112,Pelayanan di sini tidak error terus dan membingungkan. perlu ditingkatkan.,0
2026-05-08,user_1260,Pemerintah perlu sosialisasi lagi dan Pemerintah yang lain biasa saja.,1
2026-05-10,user_3337,Pelayanan di sini sangat inovatif tapi bagus. mantap lah!,2
2026-05-28,user_1531,Sistem baru tidak gagal sehingga lemot. bikin pusing.,0
2026-05-10,user_1338,Pemerintah standar tapi Pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-20,user_7074,Pemerintah bener-bener cepat dan memuaskan. bikin pusing.,2
2026-05-26,user_5520,Sistem baru sangat membingungkan dan error terus. ga jelas bgt.,0
2026-05-25,user_1240,Fitur AI nya seperti biasa tapi Fitur AI nya yang lain standar.,1
2026-05-18,user_4041,Sistem baru tidak keren sehingga membantu. bikin pusing.,2
2026-05-21,user_2473,Aplikasi ini bener-bener error terus dan membingungkan. perlu ditingkatkan.,0
2026-05-01,user_3775,Aplikasi ini seperti biasa dan Aplikasi ini yang lain standar.,1
2026-05-09,user_4040,Aplikasi ini sangat memuaskan tapi bagus. perlu ditingkatkan.,2
2026-05-02,user_3908,Pemerintah sangat lemot dan buruk. semoga makin baik.,0
2026-05-22,user_4991,Sistem baru perlu sosialisasi lagi dan Sistem baru yang lain biasa saja.,1
2026-05-26,user_8506,Proyek pemerintah sangat cepat karena inovatif. ga jelas bgt.,2
2026-05-12,user_2151,Pemerintah tidak buruk tapi mengecewakan. semoga makin baik.,0
2026-05-31,user_8777,Fitur AI nya biasa saja karena Fitur AI nya yang lain biasa saja.,1
2026-05-22,user_1814,Fitur AI nya bener-bener membantu dan cepat. semoga makin baik.,2
2026-05-08,user_9566,Pelayanan di sini kurang mengecewakan dan mengecewakan. semoga makin baik.,0
2026-05-29,user_1564,Fitur AI nya biasa saja tapi Fitur AI nya yang lain biasa saja.,1
2026-05-16,user_3699,Fitur AI nya kurang inovatif dan cepat. ga jelas bgt.,2
2026-05-01,user_5260,Proyek pemerintah tidak membingungkan tapi gagal. ga jelas bgt.,0
2026-05-08,user_2263,Aplikasi ini perlu sosialisasi lagi karena Aplikasi ini yang lain standar.,1
2026-05-19,user_7960,Fitur AI nya kurang inovatif tapi cepat. ga jelas bgt.,2
2026-05-20,user_3021,Sistem baru lumayan gagal tapi error terus. bikin pusing.,0
2026-05-08,user_4348,Sistem baru seperti biasa tapi Sistem baru yang lain perlu sosialisasi lagi.,1
2026-05-21,user_3314,Aplikasi ini sangat membantu dan bagus. perlu ditingkatkan.,2
2026-05-16,user_2986,Aplikasi ini kurang buruk sehingga buruk. bikin pusing.,0
2026-05-24,user_7207,Pemerintah biasa saja sehingga Pemerintah yang lain standar.,1
2026-05-26,user_1290,Pemerintah kurang membantu dan keren. perlu ditingkatkan.,2
2026-05-05,user_2292,Pelayanan di sini sangat membingungkan karena lemot. mantap lah!,0
2026-05-08,user_1038,Pemerintah biasa saja dan Pemerintah yang lain biasa saja.,1
2026-05-19,user_4216,Pemerintah tidak memuaskan karena membantu. perlu ditingkatkan.,2
2026-05-28,user_6057,Fitur AI nya kurang lemot karena error terus. bikin pusing.,0
2026-05-03,user_6681,Pemerintah seperti biasa karena Pemerintah yang lain standar.,1
2026-05-15,user_8740,Fitur AI nya kurang memuaskan karena inovatif. perlu ditingkatkan.,2
2026-05-15,user_7732,Fitur AI nya sangat error terus dan gagal. ga jelas bgt.,0
2026-05-29,user_2722,Pemerintah standar tapi Pemerintah yang lain standar.,1
2026-05-23,user_8069,Sistem baru sangat inovatif sehingga cepat. perlu ditingkatkan.,2
2026-05-05,user_3488,Pelayanan di sini bener-bener error terus dan mengecewakan. semoga makin baik.,0
2026-05-05,user_6809,Pemerintah standar sehingga Pemerintah yang lain biasa saja.,1
2026-05-20,user_4591,Proyek pemerintah tidak membantu karena keren. semoga makin baik.,2
2026-05-27,user_6314,Proyek pemerintah tidak error terus karena error terus. semoga makin baik.,0
2026-05-25,user_8577,Pelayanan di sini seperti biasa sehingga Pelayanan di sini yang lain perlu sosialisasi lagi.,1
2026-05-13,user_2055,Sistem baru kurang memuaskan dan bagus. bikin pusing.,2
2026-05-25,user_4990,Fitur AI nya sangat lemot sehingga mengecewakan. mantap lah!,0
2026-05-30,user_2704,Fitur AI nya seperti biasa dan Fitur AI nya yang lain seperti biasa.,1
2026-05-26,user_9783,Pelayanan di sini kurang membantu karena inovatif. semoga makin baik.,2
2026-05-11,user_2253,Proyek pemerintah tidak error terus tapi membingungkan. bikin pusing.,0
2026-05-15,user_6279,Aplikasi ini biasa saja tapi Aplikasi ini yang lain biasa saja.,1
2026-05-25,user_4092,Pelayanan di sini bener-bener keren dan keren. perlu ditingkatkan.,2
2026-05-05,user_5573,Fitur AI nya lumayan buruk karena gagal. ga jelas bgt.,0
2026-05-31,user_2612,Aplikasi ini standar karena Aplikasi ini yang lain seperti biasa.,1
2026-05-15,user_1300,Aplikasi ini tidak inovatif dan bagus. bikin pusing.,2
2026-05-07,user_4061,Sistem baru kurang mengecewakan dan mengecewakan. ga jelas bgt.,0
2026-05-31,user_7686,Fitur AI nya seperti biasa tapi Fitur AI nya yang lain seperti biasa.,1
2026-05-26,user_4519,Proyek pemerintah tidak cepat karena memuaskan. bikin pusing.,2
2026-05-11,user_2112,Fitur AI nya lumayan error terus dan lemot. mantap lah!,0
2026-05-18,user_4506,Pemerintah seperti biasa tapi Pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-14,user_8983,Fitur AI nya lumayan bagus sehingga membantu. bikin pusing.,2
2026-05-24,user_5973,Aplikasi ini lumayan buruk sehingga gagal. bikin pusing.,0
2026-05-08,user_7153,Sistem baru biasa saja dan Sistem baru yang lain biasa saja.,1
2026-05-18,user_4694,Pelayanan di sini kurang memuaskan tapi memuaskan. semoga makin baik.,2
2026-05-31,user_4396,Proyek pemerintah lumayan buruk tapi membingungkan. mantap lah!,0
2026-05-25,user_1949,Fitur AI nya standar sehingga Fitur AI nya yang lain biasa saja.,1
2026-05-12,user_5855,Aplikasi ini kurang inovatif sehingga keren. bikin pusing.,2
2026-05-19,user_4242,Fitur AI nya kurang buruk sehingga buruk. ga jelas bgt.,0
2026-05-11,user_3624,Sistem baru standar tapi Sistem baru yang lain standar.,1
2026-05-14,user_9777,Pelayanan di sini lumayan bagus sehingga bagus. perlu ditingkatkan.,2
2026-05-13,user_2426,Pelayanan di sini sangat mengecewakan dan lemot. ga jelas bgt.,0
2026-05-20,user_1562,Fitur AI nya biasa saja karena Fitur AI nya yang lain perlu sosialisasi lagi.,1
2026-05-11,user_2726,Pelayanan di sini lumayan inovatif sehingga keren. ga jelas bgt.,2
2026-05-24,user_1395,Fitur AI nya kurang gagal karena mengecewakan. ga jelas bgt.,0
2026-05-03,user_7592,Proyek pemerintah perlu sosialisasi lagi sehingga Proyek pemerintah yang lain biasa saja.,1
2026-05-09,user_7803,Pelayanan di sini sangat memuaskan tapi cepat. ga jelas bgt.,2
2026-05-10,user_1213,Sistem baru kurang lemot sehingga mengecewakan. mantap lah!,0
2026-05-29,user_1427,Pemerintah biasa saja dan Pemerintah yang lain standar.,1
2026-05-31,user_9865,Aplikasi ini kurang membantu dan memuaskan. bikin pusing.,2
2026-05-14,user_3017,Pelayanan di sini sangat gagal sehingga membingungkan. perlu ditingkatkan.,0
2026-05-14,user_1009,Proyek pemerintah biasa saja sehingga Proyek pemerintah yang lain biasa saja.,1
2026-05-09,user_3752,Pemerintah sangat inovatif sehingga bagus. ga jelas bgt.,2
2026-05-09,user_5700,Sistem baru sangat membingungkan tapi mengecewakan. bikin pusing.,0
2026-05-08,user_4257,Pelayanan di sini seperti biasa dan Pelayanan di sini yang lain standar.,1
2026-05-01,user_4966,Proyek pemerintah tidak membantu karena bagus. perlu ditingkatkan.,2
2026-05-24,user_3726,Aplikasi ini kurang gagal dan lemot. perlu ditingkatkan.,0
2026-05-21,user_5419,Pemerintah biasa saja karena Pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-03,user_2828,Aplikasi ini tidak bagus dan memuaskan. ga jelas bgt.,2
2026-05-19,user_3549,Fitur AI nya kurang error terus karena membingungkan. semoga makin baik.,0
2026-05-24,user_2467,Sistem baru biasa saja dan Sistem baru yang lain perlu sosialisasi lagi.,1
2026-05-24,user_6247,Proyek pemerintah kurang inovatif dan keren. ga jelas bgt.,2
2026-05-31,user_7364,Proyek pemerintah bener-bener buruk tapi membingungkan. mantap lah!,0
2026-05-02,user_5810,Fitur AI nya standar karena Fitur AI nya yang lain perlu sosialisasi lagi.,1
2026-05-07,user_7649,Fitur AI nya tidak memuaskan dan keren. mantap lah!,2
2026-05-07,user_5959,Pelayanan di sini sangat error terus karena buruk. bikin pusing.,0
2026-05-09,user_2740,Pelayanan di sini standar sehingga Pelayanan di sini yang lain perlu sosialisasi lagi.,1
2026-05-13,user_3653,Pelayanan di sini sangat memuaskan dan bagus. semoga makin baik.,2
2026-05-27,user_1555,Aplikasi ini bener-bener error terus tapi error terus. mantap lah!,0
2026-05-30,user_7867,Pemerintah perlu sosialisasi lagi dan Pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-12,user_1748,Pemerintah lumayan bagus tapi memuaskan. perlu ditingkatkan.,2
2026-05-20,user_6512,Proyek pemerintah tidak membingungkan dan mengecewakan. bikin pusing.,0
2026-05-04,user_8509,Proyek pemerintah perlu sosialisasi lagi dan Proyek pemerintah yang lain biasa saja.,1
2026-05-18,user_7501,Sistem baru lumayan cepat karena inovatif. semoga makin baik.,2
2026-05-26,user_5687,Pemerintah sangat mengecewakan karena membingungkan. bikin pusing.,0
2026-05-24,user_4678,Fitur AI nya seperti biasa tapi Fitur AI nya yang lain standar.,1
2026-05-10,user_4874,Aplikasi ini bener-bener membantu karena memuaskan. perlu ditingkatkan.,2
2026-05-20,user_3341,Fitur AI nya sangat gagal karena lemot. semoga makin baik.,0
2026-05-12,user_5375,Proyek pemerintah seperti biasa tapi Proyek pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-30,user_8352,Sistem baru kurang memuaskan sehingga keren. semoga makin baik.,2
2026-05-25,user_8040,Sistem baru tidak error terus dan membingungkan. mantap lah!,0
2026-05-30,user_2374,Pemerintah biasa saja sehingga Pemerintah yang lain seperti biasa.,1
2026-05-21,user_3411,Pemerintah bener-bener memuaskan dan cepat. perlu ditingkatkan.,2
2026-05-17,user_6085,Pelayanan di sini tidak mengecewakan dan error terus. mantap lah!,0
2026-05-13,user_9213,Sistem baru biasa saja karena Sistem baru yang lain perlu sosialisasi lagi.,1
2026-05-24,user_1754,Proyek pemerintah tidak membantu dan keren. semoga makin baik.,2
2026-05-07,user_6669,Proyek pemerintah lumayan gagal tapi gagal. bikin pusing.,0
2026-05-29,user_8561,Pelayanan di sini biasa saja dan Pelayanan di sini yang lain perlu sosialisasi lagi.,1
2026-05-16,user_2302,Pelayanan di sini lumayan cepat dan inovatif. mantap lah!,2
2026-05-10,user_3415,Sistem baru bener-bener gagal sehingga error terus. bikin pusing.,0
2026-05-17,user_1242,Proyek pemerintah biasa saja dan Proyek pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-13,user_2788,Aplikasi ini lumayan inovatif tapi keren. mantap lah!,2
2026-05-21,user_7988,Fitur AI nya bener-bener error terus dan mengecewakan. semoga makin baik.,0
2026-05-02,user_6165,Proyek pemerintah standar dan Proyek pemerintah yang lain seperti biasa.,1
2026-05-05,user_5445,Proyek pemerintah sangat membantu tapi inovatif. mantap lah!,2
2026-05-11,user_4537,Pemerintah tidak error terus dan lemot. mantap lah!,0
2026-05-25,user_7278,Sistem baru seperti biasa sehingga Sistem baru yang lain seperti biasa.,1
2026-05-29,user_3914,Sistem baru bener-bener cepat tapi inovatif. mantap lah!,2
2026-05-23,user_4629,Pemerintah bener-bener gagal tapi lemot. bikin pusing.,0
2026-05-17,user_5669,Pelayanan di sini biasa saja tapi Pelayanan di sini yang lain perlu sosialisasi lagi.,1
2026-05-23,user_9396,Fitur AI nya sangat keren dan bagus. mantap lah!,2
2026-05-19,user_3574,Pemerintah lumayan lemot tapi lemot. mantap lah!,0
2026-05-21,user_6291,Sistem baru standar karena Sistem baru yang lain standar.,1
2026-05-16,user_5970,Sistem baru lumayan inovatif karena keren. ga jelas bgt.,2
2026-05-19,user_5418,Sistem baru kurang error terus dan error terus. perlu ditingkatkan.,0
2026-05-09,user_6632,Aplikasi ini seperti biasa sehingga Aplikasi ini yang lain perlu sosialisasi lagi.,1
2026-05-19,user_4618,Proyek pemerintah lumayan inovatif dan cepat. semoga makin baik.,2
2026-05-25,user_8432,Proyek pemerintah sangat error terus sehingga mengecewakan. semoga makin baik.,0
